gmap_id1,address1,avg_rating1,latitude1,longitude1,name1,main_category1,description1,state1,url1,num_of_reviews1,price1,first_main_category1,region1,city1,hash_tag1
0x80903d57f39ea44f:0xcd52b1409a99f199,"Nation's Giant Hamburgers, 3574 N Tracy Blvd, Tracy, CA 95376",4.3,37.762270099999995,-121.43478019999999,Nation's Giant Hamburgers,Food & Beverage,"Fast-food chain featuring oversized burgers, all-day breakfast & lots of pies in a retro setting.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80903d57f39ea44f:0xcd52b1409a99f199?authuser=-1&hl=en&gl=us,1927,1.0,Food & Beverage,California,other,['Hamburger restaurant' 'American restaurant' 'Fast food restaurant']
0x80dd2ad9ebe2056d:0x6e8a8a0b98a88aad,"Black Bear Diner La Habra, 1000 S Beach Blvd, La Habra, CA 90631",4.4,33.919841399999996,-117.9674338,Black Bear Diner La Habra,Food & Beverage,Down-home chain serving all-day American comfort food & desserts in a woodsy setting.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2ad9ebe2056d:0x6e8a8a0b98a88aad?authuser=-1&hl=en&gl=us,1666,2.0,Food & Beverage,California,La Habra,['American restaurant' 'Breakfast restaurant' 'Family restaurant']
0x80dd2be16fb9c7df:0x3793ab3b27807d1f,"Knott's Berry Farm Hotel, 7675 Crescent Ave, Buena Park, CA 90620",4.2,33.8402007,-117.99861059999999,Knott's Berry Farm Hotel,Other,"Casual hotel offering a free theme park shuttle, plus an outdoor pool with a kids' splash area.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2be16fb9c7df:0x3793ab3b27807d1f?authuser=-1&hl=en&gl,2968,,Other,California,other,['Hotel']
0x80dd2adeaffc888f:0x7bed58d815076e39,"Walmart Supercenter, 1340 S Beach Blvd, La Habra, CA 90631",4.1,33.9149135,-117.96608669999999,Walmart Supercenter,Retail,,Closed ⋅ Opens 7AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2adeaffc888f:0x7bed58d815076e39?authuser=-1&hl=en&gl,3054,1.0,Retail,California,La Habra,['Department store' 'Clothing store' 'Craft store']
0x80c2c647e0bf9031:0x74fec59626dd1970,"Entertainment Hobby Shop Jungle (Anime Jungle), 319 E 2nd St UNIT 103, Los Angeles, CA 90012",4.6,34.0500153,-118.2401362,Entertainment Hobby Shop Jungle (Anime Jungle),Retail,"Offbeat shop stocks a range of popular anime action figures, goods & collectibles in a simple space.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c647e0bf9031:0x74fec59626dd1970?authuser=-1&hl=en&gl=us,1622,,Retail,California,Los Angeles,['Hobby store']
0x80c2d29b5e578039:0x180fc9c86f9972bd,"Golf N' Stuff, 10555 Firestone Blvd, Norwalk, CA 90650",4.5,33.926611,-118.10623899999999,Golf N' Stuff,Nature & Outdoor,"Boasting an 18-hole mini-golf course, this amusement park also offers an arcade, go-karts & rides.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d29b5e578039:0x180fc9c86f9972bd?authuser=-1&hl=en&gl=us,2428,,Nature & Outdoor,California,Norwalk,['Recreation center' 'Amusement park' 'Miniature golf course']
0x808fc927f9fb6213:0x5c53427720369281,"Biryaniz Milpitas, 18 S Abbott Ave, Milpitas, CA 95035",3.7,37.428173099999995,-121.91325379999999,Biryaniz Milpitas,"Food & Beverage, Nature & Outdoor",,Closes soon ⋅ 2:30PM ⋅ Reopens 5PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fc927f9fb6213:0x5c53427720369281?authuser=-1&hl=en&gl=us,1078,1.0,Food & Beverage,California,Milpitas,['Indian restaurant' 'Halal restaurant' 'Parking lot']
0x80deabd20df9be45:0xce489c2cf69d2acf,"Sunset Cliffs, 1100 Sunset Cliffs Blvd, San Diego, CA 92107, United States",4.8,32.7321701,-117.2561569,Sunset Cliffs,Other,,Open 24 hours,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deabd20df9be45:0xce489c2cf69d2acf?authuser=-1&hl=en&gl=kr,1118,,Other,California,San Diego,['Scenic spot']
0x80e9f6016a05e9c9:0x1e86352915241b8f,"In-N-Out Burger, 5926 Dennis McCarthy Dr, Lebec, CA 93243",4.6,34.9833766,-118.94827029999999,In-N-Out Burger,Food & Beverage,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e9f6016a05e9c9:0x1e86352915241b8f?authuser=-1&hl=en&gl=us,4890,1.0,Food & Beverage,California,other,['Hamburger restaurant' 'Diner' 'Fast food restaurant']
0x80d94fb73526c429:0xdde036caeb7cd48b,"Costco Wholesale, 895 E H St, Chula Vista, CA 91910",4.6,32.6376991,-117.0220794,Costco Wholesale,Retail,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d94fb73526c429:0xdde036caeb7cd48b?authuser=-1&hl=en&gl=us,3978,2.0,Retail,California,Chula Vista,['Warehouse store' 'Department store']
0x80d94fb6c087a4bd:0x74b3f6fc77414cee,"Walmart Supercenter, 875 E H St, Chula Vista, CA 91910",4.2,32.637762699999996,-117.0247897,Walmart Supercenter,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d94fb6c087a4bd:0x74b3f6fc77414cee?authuser=-1&hl=en&gl=us,2863,1.0,Retail,California,Chula Vista,['Department store' 'Clothing store' 'Craft store']
0x8090512e63cae5f1:0x65ebbc0e49c9f0f,"Golden Corral Buffet & Grill, 3737 McHenry Ave, Modesto, CA 95356",4.0,37.692278099999996,-120.99511179999999,Golden Corral Buffet & Grill,Food & Beverage,"Family-friendly buffet chain featuring all-you-can-eat American fare, plus salad & dessert bars.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8090512e63cae5f1:0x65ebbc0e49c9f0f?authuser=-1&hl=en&gl=us,3032,2.0,Food & Beverage,California,Modesto,['Buffet restaurant' 'American restaurant' 'Banquet hall']
0x80c32a59e2b23a8b:0xb99d0deb294752d,"The Boiling Crab, 18922 Gale Ave, Rowland Heights, CA 91748",4.6,33.995674099999995,-117.88984219999999,The Boiling Crab,Food & Beverage,"Casual small chain offering boiled-in-bag Cajun-spiced crawfish, oysters, shrimp & other shellfish.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32a59e2b23a8b:0xb99d0deb294752d?authuser=-1&hl=en&gl=us,2241,2.0,Food & Beverage,California,other,['Seafood restaurant' 'Cajun restaurant' 'Crab house']
0x80db7e394cbbded3:0x6838e5539ef68fe5,"Macy's, 40780 Winchester Rd, Temecula, CA 92591",4.4,33.5232907,-117.15418849999999,Macy's,"Retail, Service","Department store chain providing brand-name clothing, accessories, home furnishings & housewares.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db7e394cbbded3:0x6838e5539ef68fe5?authuser=-1&hl=en&gl=us,1574,2.0,Retail,California,Temecula,"['Department store' 'Beauty supply store' ""Children's clothing store""]"
0x80c2c634ca2394e3:0x4533a5ab9644d154,"Sonoratown, 208 E 8th St, Los Angeles, CA 90014",4.5,34.0416321,-118.25224539999999,Sonoratown,Food & Beverage,Casual lunch & dinner destination for Northern Mexican–style tacos with grilled meats & vegetables.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c634ca2394e3:0x4533a5ab9644d154?authuser=-1&hl=en&gl=us,1703,1.0,Food & Beverage,California,Los Angeles,['Mexican restaurant']
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,"El Torito, 11855 Hawthorne Blvd, Hawthorne, CA 90250",4.0,33.9263328,-118.35387519999999,El Torito,Food & Beverage,"Mexican chain featuring burritos, fajitas & a tequila bar in an informal setting.",Closed ⋅ Opens 11AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b685bde1cfd7:0x388dd48cc2373bc8?authuser=-1&hl=en&gl,1458,2.0,Food & Beverage,California,Hawthorne,['Mexican restaurant']
0x80c2d90bd2310195:0x13957d1ce21bd67,"The Home Depot, 1625 Mountain Ave, Monrovia, CA 91016",4.3,34.1339916,-117.98976909999999,The Home Depot,"Retail, Finance & Legal","Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d90bd2310195:0x13957d1ce21bd67?authuser=-1&hl=en&gl=us,1604,1.0,Retail,California,Monrovia,['Home improvement store' 'Appliance store' 'Bathroom supply store']
0x80dcae3f5294a3e5:0xf8d8c7bc7d6f441,"Denny's, 1245 University Ave, Riverside, CA 92507",4.0,33.9760553,-117.338768,Denny's,Food & Beverage,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcae3f5294a3e5:0xf8d8c7bc7d6f441?authuser=-1&hl=en&gl=us,1247,1.0,Food & Beverage,California,Riverside,['Diner' 'American restaurant' 'Breakfast restaurant']
0x808f8689353afef3:0x6f4e0411a11b6be9,"The Home Depot, 4000 Alameda Ave, Oakland, CA 94601",3.7,37.7695176,-122.2235527,The Home Depot,"Retail, Finance & Legal","Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f8689353afef3:0x6f4e0411a11b6be9?authuser=-1&hl=en&gl=us,1415,1.0,Retail,California,Oakland,['Home improvement store' 'Appliance store' 'Bathroom supply store']
0x80eb4d45ed1deca5:0xf6d9cdd23ff90393,"The Shoppe @ Bravoland, 33341 Bernard Dr ste a, Kettleman City, CA 93239",4.4,35.988331599999995,-119.9583603,The Shoppe @ Bravoland,"Retail, Food & Beverage, Nature & Outdoor",,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80eb4d45ed1deca5:0xf6d9cdd23ff90393?authuser=-1&hl=en&gl=us,2945,,Food & Beverage,California,other,['Gift shop' 'Antique store' 'Cheese shop']
0x80deab2e4514caab:0x7fe7a42f011fd676,"Lucha Libre Taco Shop, 1810 W Washington St, San Diego, CA 92103",4.3,32.74323,-117.18162299999999,Lucha Libre Taco Shop,Food & Beverage,"Authentic street-style Mexican dishes, plus a salsa bar & old wrestling matches on TV.",Closed ⋅ Opens 11AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deab2e4514caab:0x7fe7a42f011fd676?authuser=-1&hl=en&gl,3338,2.0,Food & Beverage,California,San Diego,['Mexican restaurant' 'Restaurant']
0x80ea533c9da2fda7:0xc0124c5a6585d7b1,"McDonald's, 20700 Tracy Ave, Buttonwillow, CA 93206",3.6,35.4031896,-119.4005672,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",Open ⋅ Closes 10PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ea533c9da2fda7:0xc0124c5a6585d7b1?authuser=-1&hl=en&gl=us,1348,1.0,Food & Beverage,California,other,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80c36659bdf0d307:0x57c250575cd524d5,"Dr. Mike's Walk-In Clinic, 15791 Bear Valley Rd, Hesperia, CA 92345",4.0,34.4701935,-117.31900189999999,Dr. Mike's Walk-In Clinic,Service,,Closed ⋅ Opens 8AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c36659bdf0d307:0x57c250575cd524d5?authuser=-1&hl=en&gl=us,1218,,Service,California,Hesperia,['Urgent care center' 'Drug testing service' 'Medical clinic']
0x80ea6a2676ca290b:0x2a1f6204fa3f2b0c,"Maya Cinemas Bakersfield, 1000 California Ave, Bakersfield, CA 93304",4.6,35.3694159,-119.01359099999999,Maya Cinemas Bakersfield,Other,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ea6a2676ca290b:0x2a1f6204fa3f2b0c?authuser=-1&hl=en&gl=us,4018,,Other,California,Bakersfield,['Movie theater']
0x80dcacc23df135db:0xad65f27f8633f7a5,"Nissan San Bernardino, 735 Showcase Drive South, San Bernardino, CA 92408",4.0,34.0715822,-117.29774549999999,Nissan San Bernardino,"Service, Finance & Legal",,Closed ⋅ Opens 9AM Thu,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcacc23df135db:0xad65f27f8633f7a5?authuser=-1&hl=en&gl=us,1144,,Service,California,San Bernardino,['Nissan dealer' 'Car dealer' 'Car finance and loan company']
0x80dcd5125669c59b:0xe128eab0bffeb3e0,"Brea Improv, 180 S Brea Blvd, Brea, CA 92821",4.5,33.9183358,-117.89881609999999,Brea Improv,Service,"Comedy club features big names & up-and-comers, plus offers a full food & drink menu.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd5125669c59b:0xe128eab0bffeb3e0?authuser=-1&hl=en&gl=us,1254,2.0,Service,California,Brea,['Comedy club' 'Business to business service' 'Charity']
0x80c2d63275b6f50f:0xf56b65956e640c3f,"Hong Kong Plaza, 989 S Glendora Ave, West Covina, CA 91790",4.2,34.0582255,-117.93663079999999,Hong Kong Plaza,Retail,,Closed ⋅ Opens 9AM Mon,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d63275b6f50f:0xf56b65956e640c3f?authuser=-1&hl=en&gl=us,1245,,Retail,California,Covina,['Shopping mall']
0x8085808eb701a845:0x2a73b983c8be2926,"McDonald's, 441 Sutter St, San Francisco, CA 94108",3.8,37.789151,-122.40769619999999,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085808eb701a845:0x2a73b983c8be2926?authuser=-1&hl=en&gl=us,1506,1.0,Food & Beverage,California,San Francisco,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80c34db007b16ced:0x94f5fd3a9b033c4e,"Farmer Boys, 1310 W Baseline Rd, Rialto, CA 92376",4.3,34.1217402,-117.39702969999999,Farmer Boys,Food & Beverage,"Counter-serve chain for made-to-order burgers & breakfast items, many made with local ingredients.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c34db007b16ced:0x94f5fd3a9b033c4e?authuser=-1&hl=en&gl=us,1211,2.0,Food & Beverage,California,Rialto,['Restaurant' 'American restaurant' 'Breakfast restaurant']
0x808fca0bc52e6645:0xec75b28ed7ec9a72,"El Camino Mongolian BBQ, 3380 El Camino Real, Santa Clara, CA 95051",4.5,37.3519934,-121.9891208,El Camino Mongolian BBQ,Food & Beverage,"Colorful, orchid-adorned spot showcasing customized bowls of meat, noodles & veggie add-ins.",Open ⋅ Closes 2PM ⋅ Reopens 5PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fca0bc52e6645:0xec75b28ed7ec9a72?authuser=-1&hl=en&gl=us,1295,1.0,Food & Beverage,California,Santa Clara,['Mongolian barbecue restaurant' 'Barbecue restaurant' 'Buffet restaurant']
0x80c2c6355a20a8a9:0x3a90e709fc873d3f,"L.A. Cafe, 639 S Spring St, Los Angeles, CA 90014",4.4,34.045169,-118.25210369999999,L.A. Cafe,"Food & Beverage, Retail","Casual 24/7 counter-serve cafe offers breakfast, burgers & American eats, plus sidewalk seating.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c6355a20a8a9:0x3a90e709fc873d3f?authuser=-1&hl=en&gl=us,1956,2.0,Food & Beverage,California,Los Angeles,['Cafe' 'Breakfast restaurant' 'Brunch restaurant']
0x80c2cd88957d593b:0xfe371c47dc50a6cd,"Downey Pizza Company, 9026 Florence Ave, Downey, CA 90240",4.6,33.9468155,-118.11665339999999,Downey Pizza Company,Food & Beverage,Casual spot for traditional & specialty pies including the locally loved pastrami pizza.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cd88957d593b:0xfe371c47dc50a6cd?authuser=-1&hl=en&gl=us,1548,2.0,Food & Beverage,California,Downey,['Pizza restaurant']
0x80c2d397124522fb:0xda030e0dcc34ce0a,"Mr. Giant, 12831 Whittier Blvd, Whittier, CA 90602, United States",4.0,33.966605,-118.038185,Mr. Giant,Food & Beverage,"Low-key counter-serve eatery offering tacos, burritos & other Mexican staples.",Open ⋅ Closes 11PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d397124522fb:0xda030e0dcc34ce0a?authuser=-1&hl=en&gl=kr,1187,1.0,Food & Beverage,California,Whittier,['Mexican restaurant']
0x80deaa7406679e99:0x3938534cc22f65e,"Paradise Point Resort & Spa, 1404 Vacation Rd, San Diego, CA 92109",4.3,32.7741871,-117.24040959999999,Paradise Point Resort & Spa,Service,"Chic rooms & bungalows on a private island with a mile of beach, plus 5 pools, dining & a spa.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deaa7406679e99:0x3938534cc22f65e?authuser=-1&hl=en&gl=us,3428,,Service,California,San Diego,['Hotel' 'Banquet hall' 'Business to business service']
0x80c2bb5da7370c9d:0xa446b23ba9ee6c63,"McDonald's, 11920 Wilshire Blvd, West Los Angeles, CA 90025",3.3,34.045965699999996,-118.46475269999999,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",Open 24 hours,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bb5da7370c9d:0xa446b23ba9ee6c63?authuser=-1&hl=en&gl,1338,1.0,Food & Beverage,California,Los Angeles,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80ea1dfc8ac62eb7:0x91e7944390a9ac30,"Petro Stopping Center, 5821 Dennis McCarthy Dr, Lebec, CA 93243",4.3,34.9863466,-118.9479068,Petro Stopping Center,"Retail, Service","Gas-station convenience-store chain, with snacks, drinks & hot food, plus travel & maintenance gear.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ea1dfc8ac62eb7:0x91e7944390a9ac30?authuser=-1&hl=en&gl=us,1465,,Retail,California,other,['Truck stop' 'Convenience store' 'Gas station']
0x8091079792120367:0x715900a082f9599f,"Regal Turlock, 2323 W Main St, Turlock, CA 95380",4.1,37.493941,-120.875266,Regal Turlock,Other,"Theater complex with multiple screens featuring new release films, plush seating & concession stand.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8091079792120367:0x715900a082f9599f?authuser=-1&hl=en&gl=us,1754,,Other,California,Turlock,['Movie theater']
0x80c2b55b63ba888b:0x7e918c7b692d92c0,"King's Hawaiian The Local Place Bakery & Cafe, 18605 S Western Ave, Gardena, CA 90248",4.5,33.861793999999996,-118.309421,King's Hawaiian The Local Place Bakery & Cafe,Food & Beverage,"Welcoming counter-serve spot for hearty breakfast, lunch & dinner fare, plus baked goods.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b55b63ba888b:0x7e918c7b692d92c0?authuser=-1&hl=en&gl=us,1604,1.0,Food & Beverage,California,Gardena,['Restaurant' 'Bakery' 'Hawaiian restaurant']
0x80c29bab008fc3b9:0x80b89e519dc53d7d,"Chili's Grill & Bar, 9200 Reseda Blvd, Northridge, CA 91324",4.2,34.237665,-118.535585,Chili's Grill & Bar,Food & Beverage,Family-friendly chain serving classic Tex-Mex & American fare in a Southwestern-style setting.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c29bab008fc3b9:0x80b89e519dc53d7d?authuser=-1&hl=en&gl=us,1401,2.0,Food & Beverage,California,other,['Restaurant' 'American restaurant' 'Bar']
0x808449fe78d83291:0xd6900bc157e93ce1,"Walmart, 4625 Redwood Dr, Rohnert Park, CA 94928",3.7,38.367463,-122.71642039999999,Walmart,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808449fe78d83291:0xd6900bc157e93ce1?authuser=-1&hl=en&gl=us,3391,1.0,Retail,California,other,['Discount store' 'Clothing store' 'Craft store']
0x80dc82127add65f9:0x8572fb06727c69e3,"Temecula Valley Imaging Murrieta, 25395 Hancock Ave #110, Murrieta, CA 92562",4.7,33.55921,-117.18610699999999,Temecula Valley Imaging Murrieta,Service,,Closed ⋅ Opens 8AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc82127add65f9:0x8572fb06727c69e3?authuser=-1&hl=en&gl=us,4002,,Service,California,Temecula,['Medical diagnostic imaging center' 'Mammography service' 'MRI center']
0x809ace1bbf584797:0x4b57c025e5d2042d,"Nugget Markets, 1040 Florin Rd, Sacramento, CA 95831",4.6,38.4946111,-121.5208157,Nugget Markets,"Retail, Food & Beverage",Family-owned market offering a bakery with bread & treats made on-site & a deli with prepared food.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ace1bbf584797:0x4b57c025e5d2042d?authuser=-1&hl=en&gl=us,1527,,Food & Beverage,California,Sacramento,['Grocery store' 'Bakery' 'Deli']
0x80c32d97672d88d3:0x1bb552c0ed3488ad,"Rio Rancho Towne Center, Rio Rancho Rd, Pomona, CA 91766",4.4,34.0343897,-117.7565193,Rio Rancho Towne Center,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32d97672d88d3:0x1bb552c0ed3488ad?authuser=-1&hl=en&gl=us,1388,,Retail,California,other,['Shopping mall']
0x80dc0152f304cdc9:0xf86a9dbe70028681,"La Jolla Shores Beach, San Diego, CA 92037, United States",4.7,32.8570992,-117.2574626,La Jolla Shores Beach,Nature & Outdoor,This 1 mile long sand beach with permanent lifeguard stations offers gentle waves & scuba classes.,N/A,"https://www.google.com/maps/place/San+Diego,+CA+92037,+United+States/data=!4m2!3m1!1s0x80dc0152f304cdc9:0xf86a9dbe70028681?authuser=-1&hl=en&gl=kr",3098,,Nature & Outdoor,California,San Diego,['Beach']
0x808e35b293b69f45:0xbd9bc7a7266c25fe,"Valley Radiology Samaritan, 2581 Samaritan Dr #100, San Jose, CA 95124",4.7,37.253210599999996,-121.9492346,Valley Radiology Samaritan,Service,,Closed ⋅ Opens 8AM Mon,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e35b293b69f45:0xbd9bc7a7266c25fe?authuser=-1&hl=en&gl=us,3212,,Service,California,San Jose,['Medical diagnostic imaging center' 'Mammography service' 'MRI center']
